Season,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr
2019,19,Charlotte Hornets,26.6,39,43,38,44,-1.10,-0.22,-1.32,111.4,112.5,-1.1,98.7,.257
2019,20,New Orleans Pelicans,25.7,33,49,38,44,-1.33,0.23,-1.10,111.4,112.6,-1.2,103.3,.254
2019,21,Dallas Mavericks,26.9,33,49,38,44,-1.28,0.42,-0.87,109.4,110.7,-1.3,99.0,.291
2019,22,Minnesota Timberwolves,26.2,36,46,37,45,-1.50,0.48,-1.02,111.4,112.9,-1.5,100.2,.267
2019,23,Los Angeles Lakers,26.2,37,45,37,45,-1.72,0.39,-1.33,107.8,109.5,-1.7,103.2,.257
2019,24,Memphis Grizzlies,27.7,33,49,34,48,-2.60,0.51,-2.08,106.1,108.8,-2.7,96.6,.272
2019,25,Washington Wizards,26.5,32,50,34,48,-2.90,-0.40,-3.30,111.1,113.9,-2.8,101.4,.266
2019,26,Atlanta Hawks,25.1,29,53,27,55,-6.02,-0.04,-6.06,108.1,113.9,-5.8,103.9,.255
2019,27,Chicago Bulls,24.0,22,60,21,61,-8.41,0.10,-8.32,104.8,113.2,-8.4,99.0,.235
2019,28,New York Knicks,23.4,17,65,19,63,-9.21,0.28,-8.93,104.5,113.7,-9.2,99.6,.270
2019,29,Phoenix Suns,24.0,19,63,19,63,-9.34,0.73,-8.61,105.9,115.1,-9.2,100.5,.259
2019,30,Cleveland Cavaliers,25.2,19,63,19,63,-9.61,0.22,-9.39,107.7,117.6,-9.9,96.6,.236
2020,1,Milwaukee Bucks,29.2,56,17,57,16,10.08,-0.67,9.41,112.4,102.9,+9.5,105.1,.271
2020,2,Boston Celtics,25.3,48,24,50,22,6.31,-0.47,5.83,113.3,107.0,+6.3,99.5,.259
2020,3,Los Angeles Clippers,27.4,49,23,50,22,6.44,0.21,6.66,113.9,107.6,+6.3,101.5,.295
2020,4,Toronto Raptors,26.6,53,19,50,22,6.24,-0.26,5.97,111.1,105.0,+6.1,100.9,.264
2020,5,Los Angeles Lakers,29.5,52,19,48,23,5.79,0.49,6.28,112.0,106.3,+5.7,100.9,.276
2020,6,Dallas Mavericks,26.1,43,32,49,26,4.95,-0.07,4.87,116.7,111.7,+5.0,99.3,.264
2020,7,Miami Heat,25.9,44,29,43,30,2.95,-0.35,2.59,112.5,109.5,+3.0,98.3,.299
2020,8,Houston Rockets,29.2,44,28,42,30,2.96,0.17,3.13,112.9,110.1,+2.8,103.7,.288
2020,9,Utah Jazz,27.3,44,28,42,30,2.47,0.05,2.52,112.3,109.9,+2.4,98.6,.268
2020,10,Philadelphia 76ers,26.3,43,30,42,31,2.38,-0.13,2.25,111.3,109.0,+2.3,99.0,.255
2020,11,Denver Nuggets,25.6,46,27,41,32,2.11,0.24,2.35,113.1,111.0,+2.1,97.1,.235
2020,12,Indiana Pacers,25.6,45,28,41,32,1.96,-0.33,1.63,110.0,108.0,+2.0,98.9,.216
2020,13,Oklahoma City Thunder,25.5,44,28,41,31,1.99,0.34,2.33,110.8,108.8,+2.0,98.8,.290
2020,14,Phoenix Suns,24.6,34,39,37,36,0.22,0.35,0.56,111.7,111.4,+0.3,101.3,.271
2020,15,Brooklyn Nets,26.3,35,37,35,37,-0.57,-0.44,-1.01,108.9,109.5,-0.6,101.4,.267
2020,16,Orlando Magic,26.1,33,40,34,39,-1.01,0.09,-0.93,108.5,109.5,-1.0,98.6,.256
2020,17,San Antonio Spurs,27.6,32,39,33,38,-1.11,0.46,-0.65,112.4,113.5,-1.1,100.5,.262
2020,18,Memphis Grizzlies,24.1,34,39,34,39,-1.07,0.16,-0.91,109.2,110.3,-1.1,102.8,.240
2020,19,Portland Trail Blazers,27.5,35,39,34,40,-1.15,0.54,-0.61,113.7,114.8,-1.1,100.7,.242
2020,20,New Orleans Pelicans,25.4,30,42,33,39,-1.29,0.74,-0.55,110.7,111.9,-1.2,103.7,.256
2020,21,Sacramento Kings,27.0,31,41,31,41,-2.04,0.46,-1.59,110.2,112.2,-2.0,98.9,.230
2020,22,Chicago Bulls,24.4,22,43,26,39,-3.08,-0.93,-4.00,106.7,109.8,-3.1,99.7,.231
2020,23,Detroit Pistons,25.9,20,46,26,40,-3.56,-0.82,-4.38,109.0,112.7,-3.7,97.6,.261
2020,24,Minnesota Timberwolves,24.8,19,45,24,40,-4.30,0.28,-4.02,108.1,112.2,-4.1,103.4,.277
2020,25,Washington Wizards,25.1,25,47,26,46,-4.67,-0.57,-5.24,110.9,115.5,-4.6,102.7,.270
2020,26,New York Knicks,24.5,21,45,20,46,-6.45,-0.26,-6.72,106.5,113.0,-6.5,98.6,.263
2020,27,Charlotte Hornets,24.3,23,42,19,46,-6.75,-0.28,-7.03,106.3,113.3,-7.0,95.8,.252
2020,28,Atlanta Hawks,24.1,20,47,18,49,-7.97,0.27,-7.71,107.2,114.8,-7.6,103.0,.258
2020,29,Cleveland Cavaliers,25.0,19,46,18,47,-7.89,0.12,-7.77,107.5,115.4,-7.9,98.7,.227
2020,30,Golden State Warriors,24.4,15,50,16,49,-8.71,0.59,-8.12,105.2,113.8,-8.6,100.3,.264
2021,1,Utah Jazz,28.5,52,20,55,17,9.25,-0.29,8.97,117.6,108.3,+9.3,98.5,.244
2021,2,Los Angeles Clippers,28.8,47,25,49,23,6.18,-0.16,6.02,117.6,111.2,+6.4,96.9,.222
2021,3,Phoenix Suns,26.6,51,21,49,23,5.82,-0.15,5.67,117.2,111.3,+5.9,97.2,.212
2021,4,Milwaukee Bucks,28.1,46,26,48,24,5.89,-0.32,5.57,117.2,111.4,+5.8,102.2,.233
2021,5,Philadelphia 76ers,27.1,49,23,48,24,5.58,-0.31,5.28,113.2,107.6,+5.6,99.5,.293
2021,6,Denver Nuggets,26.1,47,25,47,25,4.93,-0.11,4.82,117.1,112.1,+5.0,97.1,.219
2021,7,Brooklyn Nets,28.2,48,24,46,26,4.50,-0.27,4.24,118.3,113.8,+4.5,99.5,.258
2021,8,Los Angeles Lakers,28.2,42,30,42,30,2.79,-0.03,2.77,109.9,107.1,+2.8,98.7,.271
2021,9,Dallas Mavericks,26.3,42,30,41,31,2.26,-0.01,2.26,115.4,113.0,+2.4,97.3,.242
2021,10,New York Knicks,25.6,41,31,41,31,2.31,-0.18,2.13,110.6,108.2,+2.4,95.9,.242
2021,11,Atlanta Hawks,25.4,41,31,41,31,2.32,-0.18,2.14,115.7,113.3,+2.4,97.6,.278
2021,12,Portland Trail Blazers,27.4,42,30,40,32,1.79,0.01,1.81,117.8,116.0,+1.8,98.4,.238
2021,13,Boston Celtics,25.1,36,36,39,33,1.46,-0.14,1.32,114.0,112.5,+1.5,98.3,.234
2021,14,Golden State Warriors,26.7,39,33,38,34,1.06,0.04,1.10,111.1,110.1,+1.0,102.2,.239
2021,15,Memphis Grizzlies,24.2,38,34,38,34,1.03,0.04,1.07,112.0,111.0,+1.0,100.4,.232
2021,16,Miami Heat,27.4,40,32,36,36,0.03,-0.09,-0.06,111.2,111.2,0.0,96.6,.252
2021,17,Indiana Pacers,26.5,34,38,36,36,-0.04,-0.08,-0.13,112.4,112.4,0.0,101.6,.227
2021,18,New Orleans Pelicans,24.8,31,41,35,37,-0.29,0.10,-0.20,113.5,113.8,-0.3,100.1,.293
2021,19,Toronto Raptors,26.6,27,45,35,37,-0.47,-0.07,-0.54,112.0,112.5,-0.5,99.2,.241
2021,20,Chicago Bulls,25.6,31,41,34,38,-0.89,-0.05,-0.94,111.1,112.0,-0.9,99.0,.197
2021,21,San Antonio Spurs,26.2,33,39,32,40,-1.74,0.15,-1.58,111.0,112.8,-1.8,98.9,.243
2021,22,Washington Wizards,26.6,34,38,32,40,-1.83,-0.01,-1.85,111.2,113.0,-1.8,104.1,.288
2021,23,Charlotte Hornets,24.6,33,39,32,40,-1.93,-0.01,-1.94,110.9,112.8,-1.9,98.3,.238
2021,24,Sacramento Kings,25.6,31,41,28,44,-3.68,0.23,-3.45,113.6,117.2,-3.6,100.0,.248
2021,25,Detroit Pistons,24.5,20,52,26,46,-4.47,0.09,-4.38,108.0,112.5,-4.5,97.9,.273
2021,26,Minnesota Timberwolves,23.2,23,49,24,48,-5.56,0.31,-5.25,109.5,115.0,-5.5,101.6,.254
2021,27,Houston Rockets,26.5,17,55,20,52,-7.90,0.40,-7.50,107.1,114.9,-7.8,101.4,.252
2021,28,Cleveland Cavaliers,24.0,22,50,18,54,-8.44,0.25,-8.19,105.8,114.4,-8.6,97.3,.261
2021,29,Orlando Magic,25.6,21,51,17,55,-9.31,0.29,-9.02,105.1,114.5,-9.4,98.7,.240
2021,30,Oklahoma City Thunder,22.8,22,50,15,57,-10.64,0.51,-10.13,103.5,114.0,-10.5,101.0,.242
2022,1,Boston Celtics,26.1,51,31,59,23,7.28,-0.26,7.02,114.4,106.9,+7.5,96.6,.239
2022,2,Phoenix Suns,27.5,64,18,59,23,7.50,-0.56,6.94,114.8,107.3,+7.5,99.8,.221
2022,3,Utah Jazz,29.3,49,33,56,26,6.04,-0.37,5.67,116.7,110.5,+6.2,97.1,.271
2022,4,Memphis Grizzlies,24.0,56,26,55,27,5.68,-0.32,5.37,114.6,109.0,+5.6,100.3,.245
2022,5,Golden State Warriors,27.6,53,29,55,27,5.54,-0.02,5.52,112.5,106.9,+5.6,98.4,.235
2022,6,Miami Heat,28.2,53,29,53,29,4.45,-0.22,4.23,113.7,109.1,+4.6,95.9,.252
2022,7,Dallas Mavericks,26.7,52,30,50,32,3.30,-0.18,3.12,112.8,109.4,+3.4,95.4,.249
2022,8,Milwaukee Bucks,28.5,51,31,49,33,3.35,-0.14,3.22,115.1,111.8,+3.3,99.9,.257
2022,9,Philadelphia 76ers,26.8,51,31,48,34,2.61,-0.04,2.57,113.5,110.8,+2.7,96.2,.282
2022,10,Minnesota Timberwolves,24.2,46,36,48,34,2.63,-0.10,2.53,114.3,111.7,+2.6,100.9,.254
2022,11,Denver Nuggets,27.7,48,34,47,35,2.30,-0.15,2.16,114.5,112.1,+2.4,97.8,.244
2022,12,Toronto Raptors,24.8,48,34,47,35,2.29,0.08,2.38,112.9,110.5,+2.4,96.0,.234
2022,13,Cleveland Cavaliers,24.7,44,38,47,35,2.12,-0.08,2.04,111.9,109.7,+2.2,96.1,.261
2022,14,Atlanta Hawks,26.1,43,39,45,37,1.56,-0.01,1.55,116.5,114.9,+1.6,97.7,.253
2022,15,Brooklyn Nets,29.1,44,38,43,39,0.78,0.04,0.82,113.6,112.8,+0.8,99.0,.246
2022,16,Charlotte Hornets,25.5,43,39,42,40,0.44,0.09,0.53,114.1,113.7,+0.4,100.0,.234
2022,17,San Antonio Spurs,24.5,34,48,41,41,0.12,-0.10,0.02,112.4,112.3,+0.1,100.0,.220
2022,18,Los Angeles Clippers,27.5,42,40,41,41,0.02,0.06,0.09,110.1,110.1,0.0,98.0,.224
2022,19,New York Knicks,26.0,37,45,41,41,-0.12,0.11,-0.01,110.4,110.5,-0.1,95.9,.280
2022,20,Chicago Bulls,26.3,46,36,40,42,-0.39,0.02,-0.38,113.2,113.6,-0.4,98.3,.248
2022,21,New Orleans Pelicans,25.6,36,46,38,44,-0.99,0.15,-0.84,112.0,113.0,-1.0,97.2,.264
2022,22,Los Angeles Lakers,30.2,33,49,33,49,-3.05,-0.03,-3.08,110.3,113.3,-3.0,100.1,.259
2022,23,Washington Wizards,25.9,35,47,32,50,-3.38,0.15,-3.23,111.1,114.5,-3.4,97.0,.252
2022,24,Indiana Pacers,26.0,25,57,32,50,-3.48,0.22,-3.26,112.6,116.1,-3.5,98.0,.239
2022,25,Sacramento Kings,25.8,30,52,28,54,-5.46,0.20,-5.26,109.9,115.3,-5.4,99.8,.264
2022,26,Detroit Pistons,23.6,23,59,22,60,-7.72,0.37,-7.36,106.0,113.8,-7.8,98.4,.249
2022,27,Orlando Magic,23.3,22,60,21,61,-8.00,0.33,-7.67,104.5,112.5,-8.0,99.2,.223
2022,28,Oklahoma City Thunder,22.4,24,58,21,61,-8.10,0.20,-7.90,104.6,112.8,-8.2,98.5,.223
2022,29,Houston Rockets,24.1,20,62,21,61,-8.48,0.22,-8.26,108.4,116.7,-8.3,100.9,.284
2022,30,Portland Trail Blazers,25.6,27,55,20,62,-8.88,0.33,-8.55,107.8,116.9,-9.1,98.3,.248
2023,1,Boston Celtics,27.4,57,25,57,25,6.52,-0.15,6.38,118.0,111.5,+6.5,98.5,.243
2023,2,Cleveland Cavaliers,25.4,51,31,55,27,5.38,-0.15,5.23,116.1,110.6,+5.5,95.7,.264
2023,3,Philadelphia 76ers,28.2,54,28,52,30,4.32,0.06,4.37,117.7,113.3,+4.4,96.9,.300
2023,4,Memphis Grizzlies,24.4,51,31,51,31,3.94,-0.34,3.60,115.1,111.2,+3.9,101.1,.259
2023,5,Milwaukee Bucks,29.8,58,24,50,32,3.63,-0.02,3.61,115.4,111.9,+3.5,100.5,.248
2023,6,Denver Nuggets,26.6,53,29,49,33,3.33,-0.29,3.04,117.6,114.2,+3.4,98.1,.259
2023,7,New York Knicks,24.5,47,35,48,34,2.93,0.06,2.99,117.8,114.8,+3.0,97.1,.285
2023,8,Sacramento Kings,25.4,48,34,47,35,2.65,-0.35,2.30,119.4,116.8,+2.6,100.3,.284
2023,9,Phoenix Suns,28.1,45,37,46,36,2.07,0.01,2.08,115.1,113.0,+2.1,98.2,.241
2023,10,New Orleans Pelicans,25.9,42,40,46,36,1.89,-0.26,1.63,114.4,112.5,+1.9,99.1,.279
2023,11,Golden State Warriors,27.3,44,38,45,37,1.80,-0.15,1.66,116.1,114.4,+1.7,101.6,.224
2023,12,Toronto Raptors,25.8,41,41,45,37,1.48,0.12,1.59,115.5,114.0,+1.5,97.1,.257
2023,13,Chicago Bulls,27.5,40,42,44,38,1.29,0.07,1.37,113.5,112.2,+1.3,98.5,.251
2023,14,Oklahoma City Thunder,22.8,40,42,44,38,1.09,-0.12,0.96,115.2,114.2,+1.0,101.1,.256
2023,15,Brooklyn Nets,28.0,45,37,43,39,0.85,0.18,1.03,115.0,114.1,+0.9,98.3,.260
2023,16,Los Angeles Lakers,27.9,43,39,42,40,0.57,-0.15,0.43,114.5,113.9,+0.6,101.3,.299
2023,17,Los Angeles Clippers,29.7,44,38,42,40,0.50,-0.19,0.31,115.0,114.5,+0.5,98.0,.278
2023,18,Atlanta Hawks,24.9,41,41,42,40,0.29,0.02,0.32,116.6,116.3,+0.3,100.7,.244
2023,19,Dallas Mavericks,27.8,38,44,41,41,0.07,-0.22,-0.14,116.8,116.7,+0.1,96.6,.298
2023,20,Minnesota Timberwolves,25.8,42,40,41,41,-0.04,-0.18,-0.22,113.7,113.8,-0.1,101.0,.271
2023,21,Miami Heat,27.7,44,38,40,42,-0.32,0.18,-0.13,113.0,113.3,-0.3,96.3,.270
2023,22,Utah Jazz,26.5,37,45,39,43,-0.94,-0.09,-1.03,115.8,116.7,-0.9,100.5,.265
2023,23,Washington Wizards,26.2,35,47,38,44,-1.21,0.15,-1.06,114.4,115.6,-1.2,98.6,.258
2023,24,Orlando Magic,23.1,34,48,35,47,-2.56,0.17,-2.39,111.6,114.2,-2.6,99.3,.290
2023,25,Indiana Pacers,24.5,35,47,33,49,-3.18,0.28,-2.91,114.6,117.7,-3.1,101.1,.265
2023,26,Portland Trail Blazers,25.1,33,49,31,51,-4.01,0.05,-3.96,114.8,118.8,-4.0,98.6,.289
2023,27,Charlotte Hornets,25.3,27,55,26,56,-6.24,0.35,-5.89,109.2,115.3,-6.1,100.8,.261
2023,28,Houston Rockets,22.1,22,60,23,59,-7.85,0.24,-7.62,111.4,119.3,-7.9,99.0,.285
2023,29,Detroit Pistons,24.1,17,65,22,60,-8.22,0.49,-7.73,110.7,118.9,-8.2,99.0,.295
2023,30,San Antonio Spurs,23.9,22,60,19,63,-10.04,0.22,-9.82,110.2,120.0,-9.8,101.6,.229
2024,1,Boston Celtics,28.4,43,12,43,12,10.11,-0.06,10.05,121.7,111.5,+10.2,98.2,.240
2024,2,Minnesota Timberwolves,27.2,39,16,39,16,7.25,-0.02,7.24,116.2,108.8,+7.4,97.5,.282
2024,3,Oklahoma City Thunder,23.2,37,17,38,16,7.19,0.07,7.26,120.4,113.2,+7.2,99.6,.248
2024,4,Cleveland Cavaliers,26.3,36,17,36,17,5.68,-0.70,4.98,116.8,111.0,+5.8,98.0,.233
2024,5,Los Angeles Clippers,30.7,36,17,35,18,5.57,-0.07,5.50,120.6,114.9,+5.7,97.9,.268
2024,6,New York Knicks,26.2,33,22,35,20,4.55,-0.43,4.12,118.7,114.0,+4.7,96.4,.259
2024,7,Philadelphia 76ers,28.2,32,22,34,20,4.39,-0.91,3.48,119.3,114.9,+4.4,98.8,.296
2024,8,New Orleans Pelicans,25.9,33,22,34,21,4.24,-0.11,4.13,117.9,113.6,+4.3,98.6,.276
2024,9,Phoenix Suns,29.1,33,22,33,22,3.25,-1.17,2.09,118.5,115.2,+3.3,98.7,.294
2024,10,Denver Nuggets,27.0,36,19,33,22,3.13,0.32,3.45,117.9,114.7,+3.2,96.7,.233
2024,11,Milwaukee Bucks,29.9,35,21,33,23,3.18,-0.79,2.39,119.8,116.6,+3.2,101.3,.287
2024,12,Golden State Warriors,28.4,27,26,29,24,1.55,0.80,2.35,118.7,117.2,+1.5,99.7,.240
2024,13,Dallas Mavericks,26.4,32,23,30,25,1.42,0.10,1.51,118.2,116.8,+1.4,100.4,.262
2024,14,Indiana Pacers,25.3,31,25,30,26,1.43,-0.36,1.07,120.9,119.5,+1.4,102.3,.230
2024,15,Orlando Magic,23.9,30,25,29,26,0.87,0.28,1.16,113.4,112.6,+0.8,97.7,.298
2024,16,Houston Rockets,25.0,24,30,28,26,0.59,0.18,0.77,113.6,113.0,+0.6,98.8,.262
2024,17,Sacramento Kings,26.5,31,23,28,26,0.48,0.47,0.96,117.2,116.7,+0.5,100.1,.239
2024,18,Miami Heat,28.2,30,25,28,27,0.20,-0.33,-0.13,113.9,113.7,+0.2,96.9,.266
2024,19,Los Angeles Lakers,27.9,30,26,28,28,-0.13,0.39,0.27,115.0,115.1,-0.1,101.0,.283
2024,20,Chicago Bulls,28.0,26,29,26,29,-1.15,-0.65,-1.79,114.4,115.6,-1.2,96.2,.237
2024,21,Brooklyn Nets,26.4,21,33,23,31,-2.28,0.50,-1.78,115.3,117.6,-2.3,97.8,.231
2024,22,Atlanta Hawks,26.1,24,31,24,31,-2.56,-0.02,-2.58,118.8,121.3,-2.5,101.4,.269
2024,23,Utah Jazz,25.8,26,30,24,32,-2.68,0.39,-2.29,116.9,119.6,-2.7,100.0,.255
2024,24,Toronto Raptors,26.3,19,36,21,34,-3.89,0.05,-3.84,114.3,118.2,-3.9,98.9,.248
2024,25,Memphis Grizzlies,24.8,20,36,18,38,-5.93,0.86,-5.07,108.0,114.0,-6.0,98.7,.235
2024,26,San Antonio Spurs,23.2,11,44,14,41,-8.62,0.41,-8.21,109.7,118.2,-8.5,101.5,.221
2024,27,Washington Wizards,25.2,9,45,14,40,-9.09,0.00,-9.09,111.3,120.1,-8.8,103.1,.229
2024,28,Portland Trail Blazers,24.5,15,39,13,41,-8.83,0.73,-8.11,109.1,118.0,-8.9,97.7,.248
2024,29,Detroit Pistons,24.0,8,46,14,40,-9.13,0.13,-9.00,111.7,120.7,-9.0,100.5,.247
2024,30,Charlotte Hornets,25.2,13,41,11,43,-10.74,-0.06,-10.80,110.1,121.0,-10.9,98.3,.214
